CONTENT,SCORE,THUMBSUPCOUNT,REVIEWCREATEDVERSION,AT
"MEDIO, INTELIGENTE MEIO BURRO E INCONVENIENTE",3,0,2.2.343305.0,2020-06-25 16:22:54
"INSTALEI A ALEXA PRINCIPALMENTE PARA OUVIR MEUS LIVROS KINDLE. INFELIZMENTE HA UM BUG QUE NAO PERMITE LER DE FORMA FLUENTE: ALEXA TRAVA E VOLTA MEIA DUZIA DE PAGINAS, OU PRO CAPITULO ANTERIOR, OU PRO INDICE. E SERA QUE NAO PULOU PAGINAS PRA FRENTE TAMBEM? PRA TRAS E TIPO ""EI, EU JA ESCUTEI TUDO ISSO 10 MINUTOS ATRAS!"".. EXPERIENCIA FRUSTRANTE. FREQUENTEMENTE NAO ATUALIZA NO KINDLE O QUE FOI LIDO. LISTAS: NO BRASIL A OPCAO DE CRIAR LISTA VOLTOU. MUDO DE 1 PRA 3 ESTRELAS",3,37,2.2.337761.0,2020-06-25 06:04:23
"ESTOU TENTANDO FAZ UM DIA COLOCAR O APP EM COM O TEXTO EM PORTUGUES, MAS NAO CONSIGO, A MAIORIA DAS PALAVRAS NAS CONFIGURACOES DO APP EM INGLES, COMO PROCEDER?",3,0,2.2.343305.0,2020-06-24 22:24:32
"MUITO LENTO PRA ABRIR O APP. APLICATIVO PESADO, LENTO, ATRASA AS OPERACOES, TRAVA O SMARTPHONE",3,0,2.2.342851.0,2020-06-23 14:34:08
INTERFACE CONFUSA,3,0,2.2.342851.0,2020-06-22 20:42:22
RECENTLY I HAVE BEEN PROBLEMS TO CONNECT SPOTIFY AT AMAZON ALEXA IT'S SO STRESSFUL.,3,0,2.2.342851.0,2020-06-22 15:48:42
"A EXPERIENCIA NO CELULAR, NAO E LEGAL. PARECE SER PESADO. (USO PARA COMANDOS NO ECHOSHOW5) TENTEI USAR COMO UNICO, POREM O OK GOOGLE FAZ MAS COISAS.",3,0,2.2.342851.0,2020-06-20 20:06:19
"AS OPCOES DE CONFIGURACAO PRINCIPALMENTE STILL DEMORAM ENORMEMENTE A CARREGAR , CANSATIVO E DESESTIMULANTE, NO APARELHO TEM STILL Q NAO PARA DE FUNCIONAR TEM QUE TIRAR DA TOMADA PARA FECHAR A APLICACAO. REVEJAM ISSO",3,3,2.2.342851.0,2020-06-20 17:28:18
"PODERIA SER PERFEITO, MAS NAO TEM COMO COLOCAR A VOZ DO C3PO",3,0,2.2.342851.0,2020-06-20 14:21:30
AINDA TEM QUE MELHORAR BASTANTE PRINCIPALMENTE EM RELACAO A ORGANIZACAO DAS ROTINAS E DAS CENAS.,3,0,2.2.342851.0,2020-06-19 19:56:49
"LEGAL, MAS TRAVA TBM! ",3,0,2.2.342851.0,2020-06-19 01:30:48
O APLICATIVO AS VEZES DEMORA PARA RESPONDER AO TOQUE. VOCE APERTA O BOTAO E LEVA ALGUNS SEGUNDOS ATE A TELA CARREGAR/ATUALIZAR.,3,1,2.2.339390.0,2020-06-18 00:01:49
MANO TO NUMA DIFICULDADE PARA PODER DECIFRAR UM CODIGO AFF,3,0,2.2.342851.0,2020-06-17 22:30:19
"INTERFACE MUITO BOA, POREM E LERDO PARA NAVEGAR.",3,0,2.2.339390.0,2020-06-17 15:36:08
"NAO CONSIGO PESQUISAR SKILLS EM PORTUGUES, MEU APP SO MOSTRA INGLES E ESPANHOL",3,0,2.2.339390.0,2020-06-16 15:31:17
ESTA SENDO NOVO ... MAIS ALGUMAS COISAS ELA NAO SABE ME RESPONDER EX : ELA NAO TEM ACESSO A FOTOS QUE VIDEOS DE ALGO Q PROCURO NA INTERNET,3,0,2.2.339390.0,2020-06-16 11:58:39
"GOSTO MUITO DA MINHA ECHO , POREM ESSE APLICATIVO TRAVA MUITO NA HORA DE CONFIGURAR!",3,0,2.2.339390.0,2020-06-15 23:21:36
"O APP TEM DIFICULDADES EM RECONHECER COMANDOS DE VOZ QUE DISPARAM CENAS, RETORNANDO NAO RECONHECIMENTO DE PALAVRA DE ATIVACAO. ADEMAIS, A IMPOSSIBILIDADE DE CONFIGURAR O TIPO FAZ COM QUE AS CENAS SE LIMITEM A COMANDOS LIGA E DESLIGA, QUANDO PALAVRAS COMO ""ACIONAR CENAX"", ""ATIVAR CENAX"", MUDAR, ALTERAR, ASSISTIR, VER, ETC. PODERIAM SER CONFIGURADAS PARA MELHOR PERFORMANCE EM APARELHOS COMO CONTROLADORES INFRAVERMELHOS (""LIGAR AUMENTAR VOLUME"" PODERIA SER SUBSTITUIDO POR ""AUMENTAR VOLUME"", SENDO RECONHECIDO COMO ROTINA A DISPARAR A CENA).",3,40,2.2.339390.0,2020-06-15 21:15:20
PODIA TER TIPO UM VOICE MATCH PRO SMARTPHONE COMO O ECHO DOT,3,0,2.2.339390.0,2020-06-14 11:59:48
BOM,3,0,2.2.339390.0,2020-06-12 17:33:40
"E UTIL, MAS O APP E MEIO BUGADO AINDA, DA UMAS LEVES TRAVADAS E E BASTANTE LENTO, HA MUITO A MELHORAR AINDA.",3,1,2.2.339390.0,2020-06-11 17:18:38
"ALEXA E MUITO BOA, MAS FUI USAR UM RASP E DESCOBRI QUE A AMAZON LIMITA O QUE PODE OU NAO FAZER",3,0,2.2.339390.0,2020-06-09 22:11:26
"A LEITURA DO LIVRO ESTA TRANCANDO NO CAPITULO 1, QUANDO TERMINA, COMECA DE NOVO NO MESMO CAPITULO. ACHO QUE DEVERIA TER A OPCAO DE MUDAR O CAPITULO QUE ESTA LENDO, BEM COMO UMA BARRA DE ROLAGEM PRA SELECIONAR O MINUTO EXATO QUE SE QUER LER.",3,2,2.2.339390.0,2020-06-08 23:24:27
"MUITAS PERGUNTAS ELA NAO SABE RESPONDER, DEVERIA CONECTAR COM O GOOGLE O SOM E EXCELENTE YOUTUBE VOCE TEM TOCAR NA TELA",3,0,2.2.339390.0,2020-06-07 19:45:37
DEMORA PARA RESPONDER. MAS E A MELHOR DE TODAS ATE O MOMENTO.,3,0,2.2.339390.0,2020-06-07 16:59:59
PRECISA MELHORAR A ASSOCIACAO DE FRASES DE COMANDO. SE NAO FOR EXATO... NAO FUNCIONA,3,0,2.2.339390.0,2020-06-04 22:37:42
"OTIMO MAS, FALTAM SKILS MAIS INTERATIVOS. POR EXEMPLO, COMANDAR UMA SMARTV POR EXEMPLO.",3,0,2.2.339390.0,2020-06-04 20:29:32
INCRIVEL,3,0,2.2.339390.0,2020-06-04 14:14:12
"MEIO LENTO, PODE SER BEM MAIS OTIMIZADO !",3,0,2.2.337761.0,2020-06-03 23:27:16
ELE RODA PESADO MESMO EM APARELHOS POTENTES PRA GAMES,3,0,2.2.337761.0,2020-06-02 10:53:46
"ADORO A FUNCIONALIDADE DE LER E-BOOKS DO KINDLE, MAS SEMPRE ACONTECE DE EM ALGUNS MOMENTOS ELE VOLTAR VARIAS PAGINAS E RELER TUDO NOVAMENTE, COMO NAO EXISTE OPCAO DE PULAR PAGINAS OU CAPITULOS, NOS RESTA OUVIR TUDO NOVAMENTE.",3,4,2.2.337761.0,2020-06-02 10:31:16
"E UM APP LEGAL, MAS ENCHE O SACO TODA VEZ QUE ELA ESTA LENDO UM LIVRO PARA E VOLTA UNS 5 MINUTOS ATRAS, E TODA HORA VC QUEM QUE PARAR E TENTAR ACHAR ONDE ESTAVA. E NAO E SO NO MEU CELULAR MAS VARIAS PESSOAS QUE EU CONHECO QUE USAM POR AQUI ACONTECE A MESMA COISA, E O PIOR VC NAO TEM OPCAO DE TENTAR ACHAR ONDE ESTAVA SO DA PARA SEGUIR OU VOLTAR 30 SEGUNDOS. ENTAO PASSA UM BOM TEMPO PROCURANDO ONDE ESTAVA SEMPRE QUE ELA PAUSA E VOLTA. SE TORNA CANSATIVO E ESTRESSANTE.",3,15,2.2.337761.0,2020-06-01 16:18:59
POUCO INTUITIVO,3,0,2.2.337761.0,2020-05-30 11:31:25
"AINDA PRECISA MELHORAR. TEM MUITA INSTABILIDADE, E LENTO E AS OPCOES SAO MUITO DIFICEIS DE ENCONTRAR.",3,1,2.2.337761.0,2020-05-28 10:40:45
"O APP E BOM MAIS PRECISA MELHORAR. A ALEXA TEM MUITAS FALHAS COMO POR EXEMPLO, ELA RESPONDE COM UMA FALA MUITO ROBOTICA E FRIA, NEM A GOOGLE ASSISTENTE E ASSIM, TEM VARIAS PERGUNTAS QUE ELA NAO CONSEGUE ENTENDER E RESPONDER, E AS VEZES QUANDO FACO UMA PERGUNTA ELA RESPONDE COISAS SEM NEXO, OUTRO PROBLEMA E TER QUE FICAR CHAMANDO ELA MANUALMENTE ISSO E MUITO RUIM. FORA ISSO O APP TEM MUITO POTENCIAL",3,2,2.2.337761.0,2020-05-27 16:44:14
PRECISA MELHORAR A COMUNICACAO COM USUARIO ALGUNS PONTOS QUE VEJO QUE ELA PODE MELHORAR POR EXEMPLO E NA QUESTAO DA CALCULADORA POR EXEMPLO EU FALO QUANTO E 100 - 10 % E ELA NAO SABE CALCULAR UMA CONTA SIMPLES E QUE E UMA CONTA QUE FAZEMOS O TEMPO TODO . OUTRA COISA QUE ELA PODE MELHORAR E A AUDIO AUXILIAR QUE NA CONFIGURACAO DO MEU DISPOSITIVO NAO CONSIGO ALTERAR O AUDIO AUXILIAR PARA ENTRADA DE LINHA POIS NAO APARECE A OPCAO SENDO QUE DEVERIA TER POIS EXISTEM OUTROS USUARIOS QUE CONSEGUEM,3,4,2.2.334561.0,2020-05-27 13:21:55
TESTANDO AINDA,3,0,2.2.334561.0,2020-05-26 18:20:52
AS FUNCIONALIDADES SAO EXCELENTES! PENA QUE O DESEMPENHO DO SOFTWARE NAO E SATISFATORIO. LENTO!,3,1,2.2.337761.0,2020-05-26 16:10:26
APP UM POUCO LENTO COM POUCAS FUNCOES,3,1,2.2.334561.0,2020-05-25 20:50:05
"OIII... NAO ESTA DISPONIVEL NA SMARTV 4K, O APLICATIVO ALEXA ECHO DOT 3, COMO FAZER PARA DISPONIBILIZAR O MESMO. MUITO OBRIGADO",3,0,2.2.334561.0,2020-05-25 15:30:54
"O APP ESTA COM DELAY, DEMORA MUITO PARA ABRIR AS OPCOES DENTRO DO APP.",3,1,2.2.337761.0,2020-05-24 13:33:09
MUITO LENTO...AS VEZES TRAVA DE MAIS,3,0,2.2.334561.0,2020-05-24 06:12:42
UTILIZANFO,3,0,2.2.334561.0,2020-05-23 21:45:04
"TODA VEZ QUE VOU DAR UM COMANDO PARA A ALEXA DO SMARTPHONE, EU TENHO QUE ABRIR O APP E CLICA NO BOTAO PRA ELA ATIVA, PORQUE A ALEXA NAO FICA ATIVA COMO O GOOGLE ASSISTENTE QUE SO PRECISO FALAR OK, E ELE ME OUVE, QUERIA QUE ALEXA FOSSE ASSIM, PORQUE GOSTO MAIS DELA, MAS ABRIR O APP TODA VEZ E UM SACO!",3,24,2.2.337761.0,2020-05-23 19:21:18
FALTA IMPLEMENTAR MUITOS COMANDOS BASICOS,3,0,2.2.334561.0,2020-05-23 13:13:35
"PODERIA TER MAIS INTEGRACAO, E APERTAR O BOTAO PARA ATIVAR A ALEXA, DESANIMA.",3,1,2.2.334561.0,2020-05-23 08:47:52
"MEU APP ESTA EM INGLES MESMO ESTANDO NA OPCAO PORTUGUES BRASIL, O QUE EU FACO???",3,0,2.2.337761.0,2020-05-21 21:06:55
TENHO O MENU DO LADO ESQUERDO EM PORTUGUES BR E O RESTO EM INGLES. COMO E POSSIVEL TER 2 IDIOMAS? A ALEXA ESTA CONFIGURADA EM PORTUGUES.,3,0,2.2.334561.0,2020-05-21 15:04:44
MUITO BOM APP,3,0,2.2.334561.0,2020-05-20 22:49:15
"SERIA BOM A ALEXA COMANDA OS APLICATIVOS DO MEU CELULAR E ABRIR YOUTUBE ,WHATSAPP E FACEBOOK.",3,0,2.2.334561.0,2020-05-20 09:47:57
"O APLICATIVO ESTA MUITO LENTO, AS TRANSICOES ENTRE AS FUNCOES DEMORAM MAIS QUE O ACEITAVEL. DESDE O COMECO DESSE APLICATIVO ESSA DIFICULDADE DE MANTEM.",3,0,2.2.334561.0,2020-05-20 07:41:01
"SOU DEFICIENTE VISUAL E PORTANTO USUARIA DE LEITOR DE TELA (USO O TALKBACK.) GOSTEI DO APLICATIVO EM VARIOS ASPECTOS, POREM QUANDO ESTOU REPRODUZINDO UM E-BOOK, QUE E A FUNCAO QUE MAIS UTILIZO, SEMPRE QUE CHEGA UMA MENSAGEM OU NOTIFICACAO O LIVRO RETROCEDE VARIAS PAGINAS, O QUE ACABA SE TORNANDO BASTANTE CANSATIVO. SE RESOLVESSEM ESSE PROBLEMA AJUDARIA MUITO. ALGUMAS MELHORIAS NA INTERFACE TAMBEM SERIAM BEM-VINDAS...",3,170,2.2.334561.0,2020-05-19 14:50:19
"BOA, MAS NAO SE COMPARA A CONTA AMERICANA! FUNCAO VIGIA: FALTA FUNCAO AMAZON PHOTOS: FALTA FUNCAO LOCALIZACAO (ROTINAS): FALTA SKILLS (CONTA AMERICANA) COMO A DO XBOX: FALTA. QUANDO POSSUIR AS MESMAS FUNCIONALIDADES AI VALE 5 ESTRELAS!",3,1,2.2.334561.0,2020-05-19 11:41:05
"PRECISA MELHORAR, NUNCA VI EU PRECISAR ME DESCONECTAR DO MEU WIFI E CONECTAR NO WIFI DL DISPOSTIVO PRA CONTROLAR, PODERIA JA TER A TECNOLOGIA DO WIFI DIRECT, QUE NAO PRECISA SE DESCONECTAR DO WIFI DE REDE, O APLICATIVO PRECISA MELHORAR, A AMAZON PODERIA JA TER O YOUTUBE MUSIC. E BASTANTE COMPLICADO CONFIGURAR UM ECHO. E AS CONFIGURACOES DE PAREAR E TOCAR AS COISAS POR BLUETOOTH TAMBEM.",3,7,2.2.334561.0,2020-05-19 11:01:21
"POR ORA ESTA ATE QUE BOM. SE ME FAMILIARIZAR COM ELA, EU AUMENTO AS ESTRELAS ",3,0,2.2.334561.0,2020-05-19 04:12:26
"ELA TA COM 3 IDIOMAS PORTUGUES , INGLES E ESPANHOL JA FUI EM CONFIGURACOES MAIS JA ESTA EM PORTUGUES TA UMA CONFUSAO",3,0,2.2.334561.0,2020-05-18 19:07:41
FALTA INTERAGIR COM O FIRE STICK E COMANDO DE VOZ,3,2,2.2.334561.0,2020-05-18 10:45:51
E BOM NAO ESTOU CONSEGUINDO COLOCAR MEUS CONTATOS NELA,3,0,2.2.334561.0,2020-05-17 14:34:05
"MELHOROU, MAS CONTINUA LENTO.",3,0,2.2.334561.0,2020-05-16 11:35:42
O APP NAO E INTUITIVO,3,0,2.2.334561.0,2020-05-15 01:00:50
O APLICATIVO VOLTA A LEITURA A TODO MOMENTO...,3,0,2.2.334561.0,2020-05-14 13:36:34
A LISTA DE COMPRAS NAO RESPONDE BEM AO TOUCH SCREEN E OUTRAS ATIVIDADES TEM UM CERTO DELAY.,3,1,2.2.334561.0,2020-05-13 21:04:29
"APP NAO ESTA TOTALMENTE EM PORTUGUES, E NAO E POSSIVEL CRIAR AS CENAS DIRECTAMENTE NA ALEXA, TENDO QUE USAR APP,S DIFERENTES.",3,0,2.2.334561.0,2020-05-13 15:28:37
"PESSOAL, SOU UM GRANDE FA DE VOCES. POREM PERCEBI QUE VARIAS SKILL'S NAO EXISTEM NO BRASIL. E POSSIVEL HABILITAR A SKILL DA WYZE LABS PARA O BRASIL?",3,0,2.2.334561.0,2020-05-13 08:48:51
"QUANDO DOU UM COMANDO PARA ABRIR UM APLICATIVO, ELA NAO ENTENDI.",3,0,2.2.329454.0,2020-05-09 20:40:37
"ENTAO... TIRANDO A PARTE DO APLICATIVO SER SUPER CONFUSO, EU SUPER APROVEITO O PRODUTO",3,0,2.2.329454.0,2020-05-09 16:52:28
MEIO COMPLICADO DE ENTENDER E CONFIGURAR NO GALAXY S8,3,0,2.2.329454.0,2020-05-08 17:43:41
PRECISAM MELHOR A INTERFACE.,3,0,2.2.329454.0,2020-05-08 15:37:49
"MUITO BOM, MAS AINDA PODE MELHORAR",3,0,2.2.329454.0,2020-05-07 22:00:38
TEM VEZES QUE FACO A PESQUISA POR AUDIO O DISPOSITIVO DETECTA MAS NAO FAZ A BUSCA. QUANDO FUNCIONA ME ATENDE BEM,3,1,2.2.329454.0,2020-05-07 17:46:17
"APLICATIVO MUITO LENTO, TRAVA COM FACILIDADE E MUITAS VEZES NAO FAZ AS FUNCOES",3,0,2.2.329454.0,2020-05-07 16:34:55
NAO CONSIGO FALAR COM ALEXA SEM TER QUE IR JO APP E ACIONAR,3,0,2.2.329454.0,2020-05-07 11:16:10
O BOM. APESAR NAO DE NAO SER MUITO INTUITIVO E BEM DIVIDO OS SETORES ... AS VEZES ME PERCO NELE,3,0,2.2.333806.0,2020-05-06 22:11:17
SOB A PLATAFORMA ANDROID PRECISA MELHORAR CONSIDERAVELMENTE.,3,0,2.2.329454.0,2020-05-06 21:04:40
NAO E POSSIVEL ADICIONAR O TIME NAS CONFIGURACOES ESPORTE.,3,0,2.2.333806.0,2020-05-04 20:39:45
BOM MAS TEM MUITO QUE MELHORAR. A VERSAO AMERICANA TEM MUITO MAIS OPCOES DO QUE A NOSSA. QUANDO VAI SER ATUALIZADO??,3,1,2.2.331351.0,2020-05-04 17:59:20
"E BOM, MAS E UM POUCO LENTO. TAMBEM PODE MELHORAR A INTERFACE.",3,0,2.2.329454.0,2020-05-04 13:19:47
TEM BUG DE FUNCIONALIDADES DE FRASES PRONTAS E PERSONALIZADAS QUE NAO FUNCIONAM NAS ROTINAS.,3,0,2.2.329454.0,2020-05-04 10:32:26
TEM MUITO A MELHORAR,3,0,2.2.329454.0,2020-05-04 00:08:51
"BOM, MAS PRECISA MELHORAR. INCLUIR POSSIBILIDADE DE EDITAR TAREFAS E LEMBRETES. MAIS RECURSOS...",3,0,2.2.329454.0,2020-05-01 23:26:05
"TENHO PROBLEMA DE RECONHECIMENTO DE LOCALIDADE , LEVANDO A ALEXA FALAR UMA.LOCALIDADE INEXISTENTE",3,0,2.2.329454.0,2020-04-28 12:20:57
MUITAS VEZES A APP NAO ENTENDE O QUE SE FALA,3,0,2.2.329454.0,2020-04-27 10:20:18
BOM APP MAS MUITO LENTO,3,0,2.2.329454.0,2020-04-25 13:56:41
MUITO BOM. MAS AINDA ESTA EM PROCESSO DE MELHORIAS,3,0,2.2.327278.0,2020-04-25 01:34:48
"GOSTEI MUITO, MAS PODEM MELHORAR MAIS COM MAIS OPCOES DE ACESSOS AS RESPOSTAS DE PERGUNTAS.",3,0,2.2.329454.0,2020-04-24 22:30:54
ESTA COM MUITOS ERROS.,3,0,2.2.329454.0,2020-04-23 09:06:55
"AS ROTINAS NAO FUNCIONAM DIREITO, APESAR DE INICIAR, NAO EFETUAM NENHUMA ATIVIDADE, APARENTEMENTE FUNCIONA, MAS NAO ACONTECE NADA.",3,0,2.2.329454.0,2020-04-22 13:11:34
TEM UM DELAY DE ACAO . LENTO,3,0,2.2.327278.0,2020-04-21 11:01:50
"UM TANTO LENTO. ESTOU TENTANDO PEDIR PRA ALEXA CONTINUAR A LER UM EBOOK QUE COMPREI NA LOJA KINDLE, MAS SIMPLESMENTE NAO FUNCIONA. O APLICATIVO CONTINUA FECHANDO E DANDO ERRO E NAO E POR FALTA DE MEMORIA, PORQUE TENHO BASTANTE LIVRE NO CELULAR. NAO RECOMENDO, MUITO. FAZ FAVOR MELHORAR ESSA ROBOZINHA, AMAZON, PORQUE ELA NAO ESTA ATENDENDO A NENHUM PEDIDO.",3,21,2.2.327278.0,2020-04-20 21:06:47
"INFELIZMENTE ELE RETROCEDE O CAPITULO DO EBOOK SEMPRE, A IDEIA E MUITO BOA, MAS PRECISA MELHORAR. FICA DIFICIL USAR O APLICATIVO SEM SE ABORRECER.",3,0,2.2.327278.0,2020-04-20 19:58:10
GOSTEI,3,0,2.2.327278.0,2020-04-19 13:56:28
"O APP E LENTO, A GENTE CLICA E ELE DEMORA DE RESPONDER. NA PARTE DO ALARME, FUI TESTAR OS SONS DE CELEBRIDADE E ELE NAO CONSEGUE ROLAR PRA BAIXO PRA EU ESCOLHER O SOM PADRAO DE NOVO. OU SEJA, TO PRESA NUM SOM DE ALARME EXAGERADO QUE EU NAO QUERIA. UMA SUGESTAO: PODERIA SINCRONIZAR TAMBEM COM OS LEMBRETES DO GOOGLE AGENDA E NAO SOMENTE COM OS EVENTOS.",3,2,2.2.327278.0,2020-04-19 13:04:36
ALGUEM ME PODE DIZER COMO FASSO PARA METER A APP EM PORTUGUES A MINHA VEIO EM INGLES,3,0,2.2.329454.0,2020-04-17 14:28:12
ESTOU COMECANDO AGORA,3,0,2.2.327278.0,2020-04-16 21:39:55
PODE MELHORAR,3,0,2.2.327278.0,2020-04-16 11:42:19
MEU APP ABRE E FECHA SOZINHO!! ALGUEM PODERIA ME AJUDAR ??,3,0,2.2.327278.0,2020-04-14 01:31:21
"TRAVA AS VEZES, TEM MUITO PRA MELHORAR",3,0,2.2.327278.0,2020-04-12 23:27:59
APRESENTA INCONSISTENCIAS,3,0,2.2.327278.0,2020-04-12 18:11:06
"PODERIA SER MELHOR, ACESSANDO TODOS OS APLICATIVOS DO CELULAR E N SO OS DELA. E TBM PODERIA ACESSAR O COMANDO DE VOZ SEM PRECISAR APERTAR QUALQUER LUGAR PRA INICIAR",3,0,2.2.327278.0,2020-04-11 21:03:28
,3,0,2.2.327278.0,2020-04-11 18:45:37
"UTILIZO A FUNCAO DE LEITURA E TEVE UM LIVRO QUE FINALIZOU EM 25% APENAS. A VOZ DELA E OTIMA! A ROTINA DE ""BOA NOITE"" A ALEXA NAO RESPONDE, TESTEI TODAS AS FALAS. AINDA FALTA MUITO PRO APP FUNCIONAR 100%, MAS DA PRA CURTIR UM POUCO SIM.",3,4,2.2.327278.0,2020-04-06 22:24:01
FALTA UMA MELHOR INTEGRACAO COM O APLICATIVO AMAZON MUSIC...,3,0,2.2.322087.0,2020-04-06 04:38:19
APP E LENTO. NO MAIS E BOM.,3,0,2.2.322087.0,2020-04-05 20:28:42
PRECISA MELHORAR COMANDOS DADOS PARA ALEXA VIA APP.,3,0,2.2.327278.0,2020-04-05 11:51:59
"O APLICATIVO E BOM, POREM MUITO LENTO, COM TRAVAS, MESMO USANDO UM NOTE 10+",3,0,2.2.322087.0,2020-03-29 11:31:09
"O APP E BOM ,MAS PODE MELHORAR NA PREVISAO DO TEMPO ,POIS N ESTA EM GRAUS,AI FICA DIFICIL DE SABER A TEMPERATURA DO CLIMA",3,0,2.2.322087.0,2020-03-27 22:43:56
"MUITOS PROBLEMAS COM AS SKILLS. ORA FUNCIONA, ORA NAO FUNCIONA E A AUTOMACAO DA MINHA CASA VIROU UM DESEJO, POIS NAO CONCRETIZOU. PLUGS FUNCIONAM OK. MAS LAMPADAS, SENSORES DE TEMPERATURA, UMIDADE ETC. SAO COMPLICADOS DE INSTALAR. FALTA UM BOCADO PARA SE TORNAREM POPULARES E ACESSIVEIS A UM USUARIO COMUM. FORA ISSO, A INTERACAO COM A ALEXA E MUITO MELHOR E MAIS FLUIDA QUE O GOOGLE HOME. POR OUTRO LADO, O GOOGLE HOME SE CONECTA MUITO MAIS FACILMENTE AOS GADGETS.",3,11,2.2.322087.0,2020-03-26 19:44:50
O APLICATIVO ESTA MUITO LENTO. NAO SEI COMO ADICIONAR OS NOMES PARA AS CHAMADAS,3,0,2.2.322087.0,2020-03-25 22:00:40
POUCAS REPOSTAS,3,0,2.2.322087.0,2020-03-25 19:07:30
"BOM APP, MAS APESAR DE TER DADOS TODAS AS PERMISSOES, ELE AINDA NAO FUNCIONA EM TODAS AS TELAS.",3,0,2.2.322087.0,2020-03-24 21:13:20
UM POUCO LENTO NA RESPOSTA AO TOQUE E COMUNICACAO COM O ECHO DOT. PODE SER MELHOR.,3,0,2.2.322087.0,2020-03-22 22:03:51
"APP FRUSTRANTE PARA QUEM USA EM PORTUGUES. FALTAM SKILL'S, NAO E POSSIVEL EFETUAR COMPRAS, NEM SE CONSEGUE COLOCAR A TEMPERATURA E GRAUS CELSIUS......",3,1,2.2.322087.0,2020-03-22 12:42:03
"E BOM, SUPER UTIL, MAS ELE NAO TEM FUNCIONADO CPMO DEVERIA NO MEU TELEFONE",3,0,2.2.322087.0,2020-03-20 22:41:40
"A ECHO SHOW DEVERIA TER UMA FORMA MAIS SEGURA DE EXIBIR AS FOTOS NA TELA INICIAL. A FUNCIONALIDADE DE LIGAR COM ALBUNS DO FACEBOOK SIMPLESMENTE NAO E BOA, MENOS AINDA SEGURA. QUEM QUER EXIBIR UM ALBUM DE FOTOS PRIVADOS SIMPLESMENTE NAO CONSEGUE, E NEM TODO MUNDO COMPARTILHA FOTOS NO FACEBOOK. O APLICATIVO PRECISA TAMBEM MELHORAR OS RECURSOS DE CASA INTELIGENTE. DE RESTO O APLICATIVO TEM ATENDIDO MUITO BEM.",3,10,2.2.322087.0,2020-03-20 12:55:01
"UM OTIMO APLICATIVO. MAS PRECISA MELHORAR NA QUESTAO DOS DISPOSITIVOS SEREM MOSTRADOS DENTRO DE CADA GRUPO CRIADO. POR EXEMPLO, UM AR CONDICIONADO NAO E MOSTRADO DENTRO DO GRUPO COM AS LUZES.",3,0,2.2.322087.0,2020-03-20 08:26:35
O APLICATIVO SO E BOM SE VC TIVER OS DISPOSITIVOS COMO O ECHO DOT FORA ISSO E POUCO INTUITIVO NO ANDROID NAO FUNCIONA COM OS APPS NO TELEFONE COMO POR EXEMPLO ABRIR APPS NO SMARTPHONE MAS NO MAIS E SATISFATORIO PQ COMPLEMENTA O ASSISTENTE DO GOOGLE EM ALGUNS ASPECTOS,3,1,2.2.322087.0,2020-03-20 07:11:19
O APLICATIVO E BOM AINDA ESTA EVOLUINDO AQUI NO BRASIL APRENDENDO MAIS OS COMANDOS TENDO MAIS FUNCIONALIDADES PODERIA TER SKILLS MELHORES,3,0,2.2.322087.0,2020-03-20 03:53:29
"APLICATIVO LENTO DEMAIS, NEM COMBINA!",3,0,2.2.322087.0,2020-03-19 17:28:52
TEM QUE MELHOR MUITO!,3,0,2.2.322087.0,2020-03-19 14:05:55
"BEM LEGAL, MAS ACHO QUE PRECISA MELHORAR",3,0,2.2.322087.0,2020-03-19 09:19:11
"EXTREMAMENTE LENTO NO GALAXY S8, AO PONTO DE QUASE NAO DAR PRA USAR. DOU 3 ESTRELAS, E NAO UMA, PORQUE O S8 JA E UM CELULAR DE DOIS ANOS ATRAS, QUASE 3. MAS NENHUM APP E LENTO ASSIM NELE. GOOGLE ASSISTANT DA RESPOSTAS INSTANTANEAS. O APARELHO NUNCA ME LIMITOU EM NADA, ENTAO ACREDITO QUE O PROBLEMA SEJA DO APP MESMO. UMA PENA, QUERIA MUITO USAR COMO TEST DRIVE PRA TALVEZ COMPRAR UM DISPOSITIVO ECHO.",3,5,2.2.322087.0,2020-03-18 18:11:22
"APLICATIVO E BOM, MAS PRECISARIA SER MAIS INTUITIVO E OBJETIVO. ACHO COMPLICADO ENCONTRAR O QUE PRECISA SER FEITO. DEVERIA TER UM PASSO A PASSO MAIS ESPECIFICO.",3,1,2.2.322087.0,2020-03-15 12:47:36
"FALTAM SKILLS IMPORTANTES COMO ORGANIZACAO DIARIA. A LIST DE TAREFAS E UNICA, OU SEJA, NAO SE PODE CATEGORIZAR AS TAREFAS PESSOAIS. E MUITO VOLTADO PARA SKILLS DE JOGUINHOS E POUCO IMPORTANTE PARA O NOSSO DIA-A-DIA. O FUNCIONAMENTO DO APP COM LAMPADAS E TOMADAS E BOM. A VERSAO PORTUGUES AINDA NAO ENTENDE MUITA EXPRESSOES. ACREDITO QUE A AMAZON VAI APERFEICOAR O APP. POR HORA, E MEIO DISPENSAVEL NA ROTINA. ESPERO QUE UM DIA FACA PARTE DE UM GRUPO DE TECNOLOGIAS INDISPENSAVEIS.",3,8,2.2.322087.0,2020-03-14 14:04:57
